State,School Name,Location
Rivers,Community Secondary School,Buako
Rivers,Kidi Commercial Secondary School,Zaakpon
Rivers,Birabi Memorial Grammar School,Bori
Rivers,Government Comprehensive High School,Taabaa
Rivers,Mariam High School,Bane
Rivers,Government Secondary School,Sogho
Rivers,Government Secondary School,Lumene-Bangha
Rivers,Government Secondary School,Kaa
Rivers,Community Secondary School,Luawii
Rivers,Community Secondary School,Kaani
Rivers,Palace Tots Secondary School,Bori
Rivers,Community Secondary School,Bori
Rivers,Methodist Comprehensive High School,Baen
Rivers,River State Polytechnic Secodnary Schoo,Bori
Rivers,Community Secondary School,(lorre) Khana
Rivers,Pope John Paul Ii College,Bori
Rivers,Comprehensive High School,Sii Khanna
Rivers,"Zina Academy, Nyokuru",Bori.
Rivers,Community Secondary School,Ibotirem-Andoni
Rivers,Community Secondary School,Agwut-Obolo
Rivers,Community Secondary School,Ebukuma
Rivers,Community Secondary School,Dema
Rivers,Government Comprehensive Secondary School,Ataba
Rivers,Community Secondary School,Ikuru-Town
Rivers,"Government Secondary School, Asarama",Andoni
Rivers,Community Secondary School,Ekede-Andoni
Rivers,Government Secondary School,Ngo-Andoni
Rivers,Nigerian Christian Comprehensive College,Asarama-Andoni
Rivers,Monatata Secondary Commercial School,Okoroboile
Rivers,Community Secondary School,Ngo-Uyeada
Rivers,Community High School,Egbormung Andoni
Rivers,Archdeacon Crowther Memorial Girls’ Sec. School,Elelenwo
Rivers,Community Boys’ Secondary School,Elelenwo Port Harcourt
Rivers,Community Secondary School,Okoro-Nu-Odo
Rivers,"Government Girls’ Secondary School, Rumuokwuta",Port-Harcourt
Rivers,"University Demonstration Secondary School, Uniport",Port Harcourt
Rivers,Sacred Heart Seminary,Rumuibekwe
Rivers,Commercial & Industrial Trade Centre,Rumuolumeni
Rivers,Obio Comprehensive College,Port-Harcourt
Rivers,Government Girls’ Secondary School,Rumueme
Rivers,"Army Day Secondary School, Bori Camp",Port-Harcourt
Rivers,Our Lady Of Lourdes Secondary School,Ozuoba
Rivers,Federal Government College,Port-Harcourt
Rivers,Government Secondary School,Eneka
Rivers,Bishop Crowther Memorial Secondary School,Port-Harcourt
Rivers,Bereton Academy,Port-Harcourt
Rivers,Community Comprehensive Secondary School,Rumuokwurusi
Rivers,Community Secondary School,Rumuapara
Rivers,Airforce Secondary School,Port-Harcourt
Rivers,"Chuks Comprehensive College, Choba",Port-Harcourt
Rivers,"Hallel College, Rumuogba",Port-Harcourt
Rivers,De-World International Secondary School,Port-Harcourt
Rivers,First International Academy,Port-Hacourt
Rivers,Lincoln Comprehensive College,Port-Harcourt
Rivers,Immanuel Comprehensive High School,Rumuobiakani
Rivers,Regina Memorial Secondary Academy,Port-Harcourt
Rivers,Royal Girls’ Academy,Port-Harcourt
Rivers,Brainfield Secondary School,Port-Harcourt
Rivers,Jephthah Comprehensive Secondary School,Port-Harcourt
Rivers,"Oginigba Comprehensive Secondary School, Oginigba",Port-Harcourt
Rivers,Michael Comprehensive College,Rumuepirikom
Rivers,Modern Comprehensive Secondary School,Rumuobiokani
Rivers,"Blessed Comprehensive Secondary School, Rumueme",Port-Harcourt
Rivers,Community Secondary School,Rumuekini
Rivers,Community Secondary School,Rumuolumeni
Rivers,"Jenida Secondary School, Rukpokwu",Port-Harcourt
Rivers,Faasa Comprehensive College,Rumuodara
Rivers,New Era Secondary School,Azuabie
Rivers,Ojims Christian College,Port-Harcourt
Rivers,"Oasis International High Sch., Rumuomoni/rumuorosi",P/harcourt
Rivers,Goman International Secondary School,Port-Harcourt
Rivers,"Beryl Comprehensive College, Diobu",Port-Harcourt
Rivers,Cadgif Model Comprehensive College,Port-Harcourt
Rivers,Faith International College,Rumuomasi
Rivers,First Pillar College,Port-Harcourt
Rivers,Port-Harcourt International School,Port-Harcourt
Rivers,Comprehensive Secondary School,Mgbuosimini
Rivers,Zion International High School Rumueme,Unknown
Rivers,"Great Expectation College, Rumuokwuta",Port-Harcourt
Rivers,Istan Comprehensive High School,Port-Harcourt
Rivers,Kumoni International Secondary School,Port-Harcourt
Rivers,Sure Foundation Comprehensive College,Port-Harcourt
Rivers,"Mater Christi High School, Woji Obio",Port-Harcourt
Rivers,Community Secondary School,Ogbogoro
Rivers,Haruk International College,Portharcourt
Rivers,Atlantic Heralds High School,Portharcourt
Rivers,Wify Comprehensive College,Eliozu
Rivers,National Comprehensive Secondary School,Elelenwo
Rivers,Benviatto Secondary School,Rukpokwu
Rivers,Doma Comprehensive Secondary School,Rumuolu
Rivers,Abijah Model College,Mgbuoba
Rivers,Bfb International College,Igwuruta
Rivers,Meved Model International High School,Oginigba
Rivers,"Kateville International High School, Mgbuoba",Port Harcourt
Rivers,"Salvation Heights Secondary School, Elelenwo",Port Harcourt
Rivers,"A-Z International High School, Woji",Port Harcourt
Rivers,Emmy Norberton International Secondary School,Rumuordara
Rivers,"Rosalyn Memorial College, Woji",Port Harcourt
Rivers,Glorious Child International College,Mni Ewa-Oginigba
Rivers,"Tititrinity College, Rumuduru Town",Port Harcourt
Rivers,Tessy International Secondary School,Rumuokoro
Rivers,Rozy Step International Secondary School,rumuigbo
Rivers,Tenderfoot International Secondary School,Rumuigbo
Rivers,"Bamef Comprehensive Secondary School, Rumuewhor",Oro-Igwe
Rivers,Success Comprehensive High School,Ozobua
Rivers,The Glorious Child Secondary School,Rumuodomaya
Rivers,Redemption International Secondary School,Mgbuoba
Rivers,Paragon City Light College,Rumueme
Rivers,Alabaster School Of Excellence,Rumueme
Rivers,Anchorleg International Academy,Rumuolu
Rivers,"Christian Council College, Elekhia",Port Harcourt
Rivers,"Faith International School, Off Alcon Rd.",Woji Town
Rivers,Intelligent High School,Rumuokwuta
Rivers,"Cherry Forte College, Woji",Port Harcourt
Rivers,Early Steps Secondary School,Rumuigbo
Rivers,"Victory Comprehensive College, Elelenwo",P/Harcourt
Rivers,Christ International Secondary School,Ogbatai
Rivers,"Brilliant International Secondary School, Mgbuoba NTA Road",Port Harco
Rivers,Archdeacon Brown Education Centre,Woji
Rivers,National College,Eneka
Rivers,Princess International College,Port-Harcourt
Rivers,"Gracefield International Academy, Orazi",Port Harcourt
Rivers,"Gafed International College, Rumuodara",Port Harcourt
Rivers,Lift-Up Child Secondary School,Elelenwo Port Harcourt
Rivers,F. E. Maryland Secondary School,Elelenwo
Rivers,Victory High School,Port-Harcourt
Rivers,House Of Wisdom Secondary School,Iriebe
Rivers,Gracefield Missionary Secondary School,Eliowhani
Rivers,Perfect International College,Elelenwo
Rivers,Community Secondary School,Erema
Rivers,Community Secondary School,Obagi
Rivers,Community Girls’ Secondary School,Omoku
Rivers,Community Secondary School,Osiakpu
Rivers,Community Secondary School,Obigwe
Rivers,Sancta Maria High School,Omoku
Rivers,Egbema Grammar School,Okwuzi
Rivers,Government Secondary School,Akabuka
Rivers,Government Secondary School,Ndoni
Rivers,Government Secondary School,Kreigani
Rivers,Community Secondary School,Aggah
Rivers,Community Secondary School,Obrikom
Rivers,Ogba Comprehensive High School,Ogba
Rivers,Comprehensive Secondary School,Ebogoro
Rivers,Immaculate Comprehensive Secondary School,Omoku
Rivers,Community Secondary School,Oboburu
Rivers,Idu Comprehensive High School,Obosiukwu
Rivers,Demonstration Secondary School,Omoku Onelga
Rivers,Kin’s Comprehensive College,Omoku
Rivers,Talent International Academy,Onwoku Onelga
Rivers,"Government Comprehensive Secondary School, Obite",Onelga
Rivers,Community Secondary School,Amah Onelga
Rivers,Model Boy’s Secondary School,Omoku Onelga
Rivers,Kings & Queens Model College,Omoku
Rivers,Comprehensive Secondary School,Ogbogu
Rivers,Community Secondary School,Omoku
Rivers,Community Secondary School,Obioziminini
Rivers,Community Secondary School,Mgbede
Rivers,Community Secondary School,Obiofu Ndoni
Rivers,Community Secondary School,Bolo
Rivers,Government Secondary School,Ogu
Rivers,Community Secondary School,Kula Aku Lga
Rivers,Okrika Grammar School,Okrika
Rivers,"Community Secondary School, Okochiri",Okrika
Rivers,Community Secondary School,Kalio-Ama-Okrika
Rivers,Okrika National Secondary School,Okrika
Rivers,Government Girls’ Secondary School,Okumgba-Ama
Rivers,Comprehensive Secondary School,Ibaka Town
Rivers,Community Secondary School,Ogan-Ama
Rivers,"The King s College, Okochion",Okirika
Rivers,Community Secondary School,Okujagu- Ama
Rivers,Community Secondary School,Amaji-Omuma
Rivers,"Community Secondary School, Umuogba",Omuma-Etche
Rivers,Government Secondary School,Eberi-Omuma
Rivers,Essence Comprehensive College,Ohimogho
Rivers,Community Secondary School,Umuajuloke Omuma
Rivers,Comprehensive Secondary School,Opobo
Rivers,Comprehensive High School,Nkoro Town
Rivers,Community Secondary School,Egberu-Ndoki
Rivers,Community Secondary School,Obete-Ndoki
Rivers,Foundation Comprehensive College,Oyigbo
Rivers,Government Secondary School,Umuagbai-Ndoki
Rivers,Government Secondary School,Oyigbo
Rivers,Christus International Secondary School Oyigbo,Unknown
Rivers,Zunic Secondary School,Oyigbo
Rivers,Brilliant Secondary School,Oyigbo
Rivers,Paradise International Secondary School,Oyigbo
Rivers,Evangel International Secondary School,Oyigbo
Rivers,Grace International Secondary School,Oyigbo
Rivers,Capital Secondary School,Oyigbo
Rivers,Lilly International Secondary School,Oyigbo
Rivers,New Heaven International Secondary School,Oyigbo
Rivers,Royal International Secondary School,Oyigbo
Rivers,Our Saviour’s Secondary School,Oyigbo
Rivers,Shalom Gate International Secondary School,Oyingbo
Rivers,National Technical Secondary School,Oyingbo
Rivers,Morning Star Secondary School,Oyingbo
Rivers,"Destiny College, Satellite Village",Oyingbo
Rivers,All Saints Secondary School,Oyingbo
Rivers,Nepa Secondary School,Afam
Rivers,Vantage International School,Oyigbo
Rivers,Our Shield Model Secondary School,Oyigbo
Rivers,Wisdom International School,Oyigbo
Rivers,Godstime Comprehensive Secondary School,Oyingbo
Rivers,"Rich Model Secondary School, Alam Road",Oyigbo
Rivers,Chambers Comprehensive College,Oyingbo
Rivers,Flolidid World College,Oyingbo
Rivers,Pace Setters’ International College,Oyigbo
Rivers,Excel International Secondary School,Oyigbo
Rivers,Bravery International Secondary School,Oyigbo
Rivers,Youth Technical Secondary School,Oyigbo
Rivers,Solid Step International High School,Oyigbo
Rivers,Trinity Secondary School,Oyigbo
Rivers,Success Secondary School,Oyigbo
Rivers,Blessed Model Secondary School,Oyigbo
Rivers,Immaculate Child Secondary School,Oyigbo
Rivers,Lakewood International Secondary School,Oyigbo
Rivers,Better Life International School,Oyigbo
Rivers,"Great Child Educational Centre, Kom Kom",Oyigbo
Rivers,"Good Beginning Education Centre, (Secondary)",Oyigbo
Rivers,New Era Model Secondary School,Oyigbo
Rivers,G. K. College,Oyigbo
Rivers,Alpha Missionary School,Oyigbo
Rivers,Genuis International School,Oyigbo
Rivers,Diamond International School,Oyigbo
Rivers,Daily Queens & Kings Academy Oyigbo,Unknown
Rivers,Rapid Result Academy,Oyigbo
Rivers,"Dominite Model Secondary School, Umuoshi",Ndoki
Rivers,"Basic International School, Church Road",Kom-Kom
Rivers,City International School,Oyigbo
Rivers,Sit-Up International School,Oyigbo
Rivers,Living Kingdom International College,Umuosi
Rivers,The Spring Field Secondary School,Oyigbo.
Rivers,Unique Brain Academy Afam Road,Oyigbo
Rivers,Priston International School,Oyigbo.
Rivers,Baptist High School,Port-Harcourt
Rivers,Stella Maris College,Port-Harcourt
Rivers,"International Secondary School, Unitech",Port-Harcourt
Rivers,Kenneth Commercial & Technical College,Port Harcourt
Rivers,Government Girls’ Secondary School,Orominieke
Rivers,Government Comprehensive Secondary School,Borikiri
Rivers,Holy Rosary Secondary School,P/harcourt
Rivers,Methodist Girls’ High School,Port Harcourt
Rivers,Enitonna High School,Port-Harcourt
Rivers,Sports Institute Of Rivers State,Isaka
Rivers,Federal Government Girls’ College,Abuloma
Rivers,Community Secondary School,Nkpolu
Rivers,City College,Port-Harcourt
Rivers,Lao Russell Memorial Secondary School,Port-Harcourt
Rivers,Midtown College,Port-Harcourt
Rivers,Niger Grammar School,Portharcourt
Rivers,Randolph Comprehensive College,Port-Harcourt
Rivers,Community Secondary School,Abuloma
Rivers,Emarid College,Port-Harcourt
Rivers,Government Secondary School,Elekahia
Rivers,"Joemax Commercial Secondary School, Elekeahia",Port-Harcourt
Rivers,Nigerian Navy Secondary School,Portharcourt
Rivers,Tantua International High School,Portharcourt
Rivers,Niger Delta Science School,Port-Harcourt
Rivers,National Professional Secondary School,Porthacourt
Rivers,Base Comprehensive College,Portharcourt
Rivers,Our Lady Of Fatima College,Portharcourt
Rivers,Community Secondary School,Amadi-Ama
Rivers,"Community Secondary School, Oroworukwo",Port-Harcourt
Rivers,Immanuel International School,Amadi-Ama
Rivers,New Covenant Secondary School,Port-Harcourt
Rivers,Sonny Memorial College Diobu,Port-Harcourt
Rivers,"New Era Brilliant College, Borikiri",Port-Harcourt
Rivers,Levinda College,Port-Harcourt
Rivers,"Iverok College, Railway Compound",Port-Harcourt
Rivers,The Light Secondary School,Port Harcourt
Rivers,National High School,Port-Harcourt
Rivers,Christ For All Nations College,Port-Harcourt
Rivers,"Philips Academy, Diobu",Portharcourt
Rivers,"Holy Child College, Rumuokwurisi",Portharcourt
Rivers,Aladumo High School,Portharcourt
Rivers,Starlet Academy,Port Harcourt
Rivers,Immaculate Heart College,Borokiri
Rivers,Greenfield Secondary School,Port Harcourt
Rivers,"Christ The King Secondary School, Mile Ii, Diobu",Port Harcourt
Rivers,"Olivet Heights Secondary School, Diobu",Port Harcourt
Rivers,Fibella International School,Rumueme
Rivers,Methodist Comprehensive High School,D.line Port Harcourt
Rivers,"Zion International High School, Diobu",Port Harcourt
Rivers,Science & Arts Specialist College,Port Harcourt
Rivers,Showers International High School,Port Harcourt
Rivers,"God’s Favour Secondary School, Ozuboko Road",P/H.
Rivers,Faith Baptist College,Port Harcourt
Rivers,Millennium High School,Port Harcourt
Rivers,Charry Comprehensive Secondary School,Port Harcourt
Rivers,Sharon International Secondary School,Port-Harcourt
Rivers,German International Concept Academy,Port Harcourt
Rivers,Jireh’s Secondary School,Azuabie Port-Harcourt
Rivers,Rootway Comprehensive College,Port-Harcourt
Rivers,New Covenant Secondary School,Port Harcourt
Rivers,"Wisdom Child International Secondary School, Borikiri",Port Harcourt
Rivers,Model International High School,Port Harcourt
Rivers,Graceland International School,Port Harcourt
Rivers,Total Victory College,P/Harcourt
Rivers,Cornerstone International Secondary School,Port Harcourt
Rivers,"Dave Christian Academy, Azubia Town",Port Harcourt
Rivers,Divine International College,Port Harcourt
Rivers,Obiye Academy Secondary School,P/ Harcourt
Rivers,Model Secondary School,(Gra) Port Harcourt
Rivers,Bloom Breed High School,Port Harcourt
Rivers,St. Mary’s Catholic Model High School,Port Harcourt
